ano,id_municipio,n_alunos_teste,prob_media_prevista,taxa_observada,meta,sigla_uf,gap_previsto_vs_meta
2024,2302206,676,0.8487792682328293,0.8165680473372781,78.39,CE,6.487926823282933
2024,1302207,137,0.5333361544236902,0.5109489051094891,46.8,AM,6.533615442369026
2024,5216304,102,0.8653617882710547,0.9705882352941176,80.0,GO,6.5361788271054735
2024,3163300,42,0.5751143631192497,0.6428571428571429,50.96,MG,6.551436311924967
2024,5210109,266,0.7327429459386826,0.7406015037593985,66.71,GO,6.564294593868269
2024,5219258,67,0.8394204513516008,0.9253731343283582,77.35,GO,6.592045135160092
2024,3133808,666,0.7803018027229053,0.8678678678678678,71.43,MG,6.600180272290515
2024,3536406,112,0.759419840408788,0.7589285714285714,69.3,SP,6.641984040878796
2024,2313401,1093,0.8671859889133935,0.8600182982616651,80.0,CE,6.718598891339354
2024,2204709,122,0.6627247904610316,0.6721311475409836,59.47,PI,6.802479046103159
2024,2705606,138,0.4139539371769903,0.39855072463768115,34.56,AL,6.835393717699027
2024,5106182,121,0.6613017190506021,0.6776859504132231,59.29,MT,6.84017190506021
2024,5106703,32,0.8412824463653391,0.96875,77.25,MT,6.878244636533907
2024,3143302,3495,0.7155090237058177,0.7525035765379113,64.62,MG,6.930902370581762
2024,2309607,667,0.8696695059123193,0.8785607196401799,80.0,CE,6.966950591231935
2024,4203402,63,0.5480566333168404,0.4603174603174603,47.83,SC,6.975663331684039
2024,2601607,174,0.6324795653477604,0.632183908045977,56.25,PE,6.997956534776037
2024,3554656,26,0.4726921655177917,0.3076923076923077,40.22,SP,7.049216551779168
2024,3159704,48,0.8113842712563231,0.8333333333333334,74.06,MG,7.078427125632302
2024,2401503,21,0.6647422676795481,0.7619047619047619,59.37,RN,7.10422676795482
2024,2103901,169,0.7821824145190397,0.8165680473372781,71.09,MA,7.1282414519039605
2024,2301901,705,0.8717649189811552,0.8794326241134752,80.0,CE,7.176491898115515
2024,3111309,89,0.7673645707005962,0.7640449438202247,69.55,MG,7.1864570700596175
2024,5219100,82,0.857206429588549,1.0,78.53,GO,7.190642958854895
2024,1700251,28,0.7223154841289842,0.75,65.03,TO,7.201548412898418
2024,2203701,415,0.6807785761262312,0.727710843373494,60.81,PI,7.267857612623118
2024,3167806,63,0.814794394209866,0.8888888888888888,74.19,MG,7.2894394209865965
2024,3536505,1040,0.6098038663967834,0.6192307692307693,53.65,SP,7.330386639678345
2024,2700904,90,0.8734096534284593,0.9888888888888889,80.0,AL,7.340965342845934
2024,5007109,419,0.48542076440919146,0.42720763723150357,41.16,MS,7.38207644091915
2024,2503555,105,0.4687842334941895,0.47619047619047616,39.49,PB,7.38842334941895
2024,5220108,323,0.7610306939242878,0.7585139318885449,68.7,GO,7.403069392428776
2024,5218508,544,0.7648772485713112,0.8014705882352942,69.08,GO,7.407724857131129
2024,3130200,126,0.7809787497836091,0.7936507936507936,70.67,MG,7.427874978360919
2024,4114906,108,0.8083430905134776,0.8518518518518519,73.34,PR,7.494309051347756
